condition,run,epoch,episode,row_id,scan,occ
notepad,s8e07n53,4,67,canon-five_ch_wide-15,18,0.5552
notepad,s8e07n53,4,67,canon-five_ch_wide-15,19,0.5351
notepad,s8e07n53,4,67,canon-five_ch_wide-15,20,0.6053
notepad,s8e07n53,4,67,canon-five_ch_wide-15,21,0.6047
notepad,s8e07n53,4,67,canon-five_ch_wide-15,22,0.5861
notepad,s8e07n53,4,67,canon-five_ch_wide-15,23,0.7715
notepad,s8e07n53,4,67,canon-five_ch_wide-15,24,0.7723
notepad,s8e07n53,4,67,canon-five_ch_wide-15,25,0.7723
notepad,s8e07n53,4,67,canon-five_ch_wide-15,26,0.7690
notepad,s8e07n53,4,67,canon-five_ch_wide-15,27,0.7690
notepad,s8e07n53,4,67,canon-five_ch_wide-15,28,0.7680
notepad,s8e07n53,4,67,canon-five_ch_wide-15,29,0.8086
notepad,s8e07n53,4,67,canon-five_ch_wide-15,30,0.2321
notepad,s8e07n53,4,68,canon-five_ch_wide-15,1,0.2842
notepad,s8e07n53,4,68,canon-five_ch_wide-15,2,0.4102
notepad,s8e07n53,4,68,canon-five_ch_wide-15,3,0.5559
notepad,s8e07n53,4,68,canon-five_ch_wide-15,4,0.5559
notepad,s8e07n53,4,68,canon-five_ch_wide-15,5,0.5559
notepad,s8e07n53,4,68,canon-five_ch_wide-15,6,0.5559
notepad,s8e07n53,4,68,canon-five_ch_wide-15,7,0.5559
notepad,s8e07n53,4,68,canon-five_ch_wide-15,8,0.7625
notepad,s8e07n53,4,68,canon-five_ch_wide-15,9,0.7625
notepad,s8e07n53,4,68,canon-five_ch_wide-15,10,0.7625
notepad,s8e07n53,4,68,canon-five_ch_wide-15,11,0.7633
notepad,s8e07n53,4,68,canon-five_ch_wide-15,12,0.7442
notepad,s8e07n53,4,68,canon-five_ch_wide-15,13,0.6325
notepad,s8e07n53,4,68,canon-five_ch_wide-15,14,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,15,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,16,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,17,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,18,0.2077
notepad,s8e07n53,4,68,canon-five_ch_wide-15,19,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,20,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,21,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,22,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,23,0.7143
notepad,s8e07n53,4,68,canon-five_ch_wide-15,24,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,25,0.7129
notepad,s8e07n53,4,68,canon-five_ch_wide-15,26,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,27,0.6879
notepad,s8e07n53,4,68,canon-five_ch_wide-15,28,0.7209
notepad,s8e07n53,4,68,canon-five_ch_wide-15,29,0.7152
notepad,s8e07n53,4,68,canon-five_ch_wide-15,30,0.7152
notepad,s8e07n53,4,69,canon-five_ch_wide-15,1,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,2,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,3,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,4,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,5,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,6,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,7,0.2842
notepad,s8e07n53,4,69,canon-five_ch_wide-15,8,0.6014
notepad,s8e07n53,4,69,canon-five_ch_wide-15,9,0.6014
notepad,s8e07n53,4,69,canon-five_ch_wide-15,10,0.6027
notepad,s8e07n53,4,69,canon-five_ch_wide-15,11,0.6027
notepad,s8e07n53,4,69,canon-five_ch_wide-15,12,0.6000
notepad,s8e07n53,4,69,canon-five_ch_wide-15,13,0.6333
notepad,s8e07n53,4,69,canon-five_ch_wide-15,14,0.6333
notepad,s8e07n53,4,69,canon-five_ch_wide-15,15,0.6900
notepad,s8e07n53,4,69,canon-five_ch_wide-15,16,0.7115
notepad,s8e07n53,4,69,canon-five_ch_wide-15,17,0.7324
notepad,s8e07n53,4,69,canon-five_ch_wide-15,18,0.7061
notepad,s8e07n53,4,69,canon-five_ch_wide-15,19,0.7324
notepad,s8e07n53,4,69,canon-five_ch_wide-15,20,0.7324
notepad,s8e07n53,4,69,canon-five_ch_wide-15,21,0.7324
notepad,s8e07n53,4,69,canon-five_ch_wide-15,22,0.7167
notepad,s8e07n53,4,69,canon-five_ch_wide-15,23,0.7409
notepad,s8e07n53,4,69,canon-five_ch_wide-15,24,0.7409
notepad,s8e07n53,4,69,canon-five_ch_wide-15,25,0.7409
notepad,s8e07n53,4,69,canon-five_ch_wide-15,26,0.7148
notepad,s8e07n53,4,69,canon-five_ch_wide-15,27,0.7409
notepad,s8e07n53,4,69,canon-five_ch_wide-15,28,0.7409
notepad,s8e07n53,4,69,canon-five_ch_wide-15,29,0.7148
notepad,s8e07n53,4,69,canon-five_ch_wide-15,30,0.5372
notepad,s8e07n53,4,70,canon-five_ch_wide-15,1,0.2842
notepad,s8e07n53,4,70,canon-five_ch_wide-15,2,0.2842
notepad,s8e07n53,4,70,canon-five_ch_wide-15,3,0.2842
notepad,s8e07n53,4,70,canon-five_ch_wide-15,4,0.2823
notepad,s8e07n53,4,70,canon-five_ch_wide-15,5,0.2823
notepad,s8e07n53,4,70,canon-five_ch_wide-15,6,0.2823
notepad,s8e07n53,4,70,canon-five_ch_wide-15,7,0.2823
notepad,s8e07n53,4,70,canon-five_ch_wide-15,8,0.5973
notepad,s8e07n53,4,70,canon-five_ch_wide-15,9,0.5973
notepad,s8e07n53,4,70,canon-five_ch_wide-15,10,0.5973
notepad,s8e07n53,4,70,canon-five_ch_wide-15,11,0.5973
notepad,s8e07n53,4,70,canon-five_ch_wide-15,12,0.5973
notepad,s8e07n53,4,70,canon-five_ch_wide-15,13,0.1972
notepad,s8e07n53,4,70,canon-five_ch_wide-15,14,0.3185
notepad,s8e07n53,4,70,canon-five_ch_wide-15,15,0.3185
notepad,s8e07n53,4,70,canon-five_ch_wide-15,16,0.4339
notepad,s8e07n53,4,70,canon-five_ch_wide-15,17,0.4324
notepad,s8e07n53,4,70,canon-five_ch_wide-15,18,0.4324
notepad,s8e07n53,4,70,canon-five_ch_wide-15,19,0.4324
notepad,s8e07n53,4,70,canon-five_ch_wide-15,20,0.5400
notepad,s8e07n53,4,70,canon-five_ch_wide-15,21,0.5600
notepad,s8e07n53,4,70,canon-five_ch_wide-15,22,0.5894
notepad,s8e07n53,4,70,canon-five_ch_wide-15,23,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,24,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,25,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,26,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,27,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,28,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,29,0.5709
notepad,s8e07n53,4,70,canon-five_ch_wide-15,30,0.5709
notepad,s8e07n53,4,71,canon-five_ch_wide-15,1,0.2842
notepad,s8e07n53,4,71,canon-five_ch_wide-15,2,0.2842
notepad,s8e07n53,4,71,canon-five_ch_wide-15,3,0.2842
notepad,s8e07n53,4,71,canon-five_ch_wide-15,4,0.3763
notepad,s8e07n53,4,71,canon-five_ch_wide-15,5,0.3788
notepad,s8e07n53,4,71,canon-five_ch_wide-15,6,0.3797
notepad,s8e07n53,4,71,canon-five_ch_wide-15,7,0.2740
notepad,s8e07n53,4,71,canon-five_ch_wide-15,8,0.4164
notepad,s8e07n53,4,71,canon-five_ch_wide-15,9,0.5000
notepad,s8e07n53,4,71,canon-five_ch_wide-15,10,0.6014
notepad,s8e07n53,4,71,canon-five_ch_wide-15,11,0.6014
notepad,s8e07n53,4,71,canon-five_ch_wide-15,12,0.5987
notepad,s8e07n53,4,71,canon-five_ch_wide-15,13,0.5987
notepad,s8e07n53,4,71,canon-five_ch_wide-15,14,0.5987
notepad,s8e07n53,4,71,canon-five_ch_wide-15,15,0.5987
notepad,s8e07n53,4,71,canon-five_ch_wide-15,16,0.7053
notepad,s8e07n53,4,71,canon-five_ch_wide-15,17,0.7053
notepad,s8e07n53,4,71,canon-five_ch_wide-15,18,0.7053
notepad,s8e07n53,4,71,canon-five_ch_wide-15,19,0.7053
notepad,s8e07n53,4,71,canon-five_ch_wide-15,20,0.7053
notepad,s8e07n53,4,71,canon-five_ch_wide-15,21,0.7053
notepad,s8e07n53,4,71,canon-five_ch_wide-15,22,0.7987
notepad,s8e07n53,4,71,canon-five_ch_wide-15,23,0.7599
notepad,s8e07n53,4,71,canon-five_ch_wide-15,24,0.7987
notepad,s8e07n53,4,71,canon-five_ch_wide-15,25,0.7632
notepad,s8e07n53,4,71,canon-five_ch_wide-15,26,0.7599
notepad,s8e07n53,4,71,canon-five_ch_wide-15,27,0.7599
notepad,s8e07n53,4,71,canon-five_ch_wide-15,28,0.7599
notepad,s8e07n53,4,71,canon-five_ch_wide-15,29,0.7467
notepad,s8e07n53,4,71,canon-five_ch_wide-15,30,0.7500
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,2,0.4203
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,3,0.4203
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,4,0.4203
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,5,0.4203
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,6,0.4203
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,7,0.4203
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,8,0.5940
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,9,0.5940
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,10,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,11,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,12,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,13,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,14,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,15,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,16,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,17,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,18,0.7134
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,19,0.7175
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,20,0.7175
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,21,0.6954
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,22,0.5894
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,23,0.6954
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,24,0.6954
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,25,0.1910
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,26,0.6852
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,27,0.7621
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,28,0.7410
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,29,0.6612
notepad,s8e07n53,4,72,canon-five_plus_four_mixed-7,30,0.7621
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,3,0.5086
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,4,0.5086
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,5,0.5086
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,6,0.5086
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,7,0.5086
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,8,0.5256
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,9,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,10,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,11,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,12,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,13,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,14,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,15,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,16,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,17,0.5811
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,18,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,19,0.5593
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,20,0.5811
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,21,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,22,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,23,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,24,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,25,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,26,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,27,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,28,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,29,0.5791
notepad,s8e07n53,4,73,canon-five_plus_four_mixed-7,30,0.5791
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,3,0.5086
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,4,0.5086
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,5,0.5086
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,6,0.6162
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,7,0.6162
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,8,0.6162
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,9,0.6296
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,10,0.6296
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,11,0.6296
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,12,0.6296
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,13,0.6296
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,14,0.6465
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,15,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,16,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,17,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,18,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,19,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,20,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,21,0.3413
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,22,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,23,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,24,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,25,0.4068
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,26,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,27,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,28,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,29,0.4324
notepad,s8e07n53,4,74,canon-five_plus_four_mixed-7,30,0.4068
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,3,0.5086
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,4,0.5086
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,5,0.5392
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,6,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,7,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,8,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,9,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,10,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,11,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,12,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,13,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,14,0.4437
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,15,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,16,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,17,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,18,0.5117
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,19,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,20,0.5116
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,21,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,22,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,23,0.5151
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,24,0.5855
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,25,0.5855
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,26,0.5644
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,27,0.5644
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,28,0.5644
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,29,0.5644
notepad,s8e07n53,4,75,canon-five_plus_four_mixed-7,30,0.5644
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,3,0.3253
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,4,0.3253
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,5,0.3574
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,6,0.3574
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,7,0.3574
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,8,0.3505
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,9,0.4726
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,10,0.4726
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,11,0.4726
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,12,0.4726
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,13,0.4726
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,14,0.4726
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,15,0.5152
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,16,0.5152
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,17,0.5152
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,18,0.5152
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,19,0.5152
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,20,0.5152
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,21,0.4983
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,22,0.5300
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,23,0.6192
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,24,0.6546
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,25,0.6492
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,26,0.6490
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,27,0.6557
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,28,0.4512
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,29,0.5294
notepad,s8e07n53,4,76,canon-five_plus_four_mixed-7,30,0.3311
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,3,0.5086
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,4,0.5086
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,5,0.5392
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,6,0.3552
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,7,0.3552
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,8,0.3720
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,9,0.4932
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,10,0.4932
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,11,0.4932
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,12,0.4932
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,13,0.4932
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,14,0.4932
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,15,0.5000
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,16,0.5000
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,17,0.6330
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,18,0.6342
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,19,0.5748
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,20,0.5455
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,21,0.5455
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,22,0.5455
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,23,0.5455
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,24,0.5786
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,25,0.5642
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,26,0.5642
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,27,0.5642
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,28,0.5642
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,29,0.5642
notepad,s8e07n53,4,77,canon-five_plus_four_mixed-7,30,0.5642
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,3,0.5086
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,4,0.5086
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,5,0.5086
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,6,0.3229
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,7,0.3229
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,8,0.3379
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,9,0.3379
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,10,0.3379
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,11,0.3379
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,12,0.3379
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,13,0.3379
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,14,0.3574
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,15,0.3574
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,16,0.3574
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,17,0.3574
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,18,0.5308
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,19,0.5661
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,20,0.5661
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,21,0.5661
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,22,0.5661
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,23,0.6633
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,24,0.4536
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,25,0.4536
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,26,0.4536
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,27,0.4536
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,28,0.4536
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,29,0.4536
notepad,s8e07n53,4,78,canon-five_plus_four_mixed-7,30,0.4536
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,1,0.3253
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,2,0.3253
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,3,0.5086
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,4,0.5086
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,5,0.5086
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,6,0.3229
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,7,0.4320
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,8,0.4478
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,9,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,10,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,11,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,12,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,13,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,14,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,15,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,16,0.5671
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,17,0.6689
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,18,0.6689
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,19,0.5927
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,20,0.6278
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,21,0.6789
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,22,0.6789
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,23,0.6789
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,24,0.7033
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,25,0.6974
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,26,0.6987
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,27,0.6275
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,28,0.6964
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,29,0.6987
notepad,s8e07n53,4,79,canon-five_plus_four_mixed-7,30,0.6987
notepad,s8e07n53,4,80,canon-five_ch_wide-0,1,0.0839
notepad,s8e07n53,4,80,canon-five_ch_wide-0,2,0.1931
notepad,s8e07n53,4,80,canon-five_ch_wide-0,3,0.4324
notepad,s8e07n53,4,80,canon-five_ch_wide-0,4,0.4324
notepad,s8e07n53,4,80,canon-five_ch_wide-0,5,0.6098
